user_id,name,review_count,yelping_since,useful,funny,cool,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,Column1,compliment_photos,,,
2ITe0EO6U6HJCSXtBrcBJw,Mr,11,04/03/2013 18:27,3,1,1,0,4.17,0,0,0,0,0,0,0,0,0,0,1,0,,,
2jIBLVSX3L89nsOQ_qojGw,Jodi,83,01/09/2010 06:21,172,20,38,0,3.48,0,0,0,0,0,2,2,0,0,1,1,0,,,
2JlBbQoxuhJcvfuhnC2aAg,Hang,130,08/08/2015 22:16,122,31,46,15,3.87,1,0,0,0,0,1,3,0,0,4,1,2,,,
2JS0pfanr2pqZ9M3-Qh17A,Tara,11,25/04/2017 07:38,26,3,1,0,2.92,0,0,0,0,0,1,0,0,0,0,1,0,,,
2L-7co0lpIXRV0oC6b9DdQ,Lissa,11,31/03/2012 18:17,10,1,0,0,3.18,0,0,0,0,0,0,0,0,0,0,1,0,,,
2LgAn3XIW_wYubsTs3r-kQ,S And B,240,31/12/2009 20:14,134,21,53,2,4.2,0,0,1,0,0,8,5,0,0,0,1,1,,,
2LgOVcBCAq7IHylPuwmsqw,Steve,12,17/04/2013 20:16,18,4,7,1,4.92,0,0,0,0,0,0,0,0,0,0,1,0,,,
2mjK8WdW65lQpF9p7MYbOA,Chloe,10,20/04/2010 19:35,8,0,4,0,4.2,0,0,0,0,0,1,0,0,0,0,1,0,,,
2mKI7s51PD-W5t8CrCRjNA,Kevin,57,09/08/2012 21:25,74,40,29,2,4.42,1,0,0,0,0,1,3,3,3,2,1,0,,,
2mSg-QDhFPbJ6PEA09tyIA,Jolie,20,04/05/2010 22:26,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
2nuBb1T_cnuqOZINU8PpwQ,Amy,37,11/09/2011 08:05,3,0,1,0,4.46,0,0,0,0,0,0,0,0,0,0,1,0,,,
2nUeuh9GnzXg5ygRg9zzvg,Diana,25,31/07/2012 15:40,13,6,6,0,4.68,0,0,0,0,0,0,0,0,0,0,1,0,,,
2o5pIGQSyckwkcMu4AwK3w,Pedro,175,03/12/2011 20:43,209,148,38,5,2.57,0,3,0,0,0,4,2,1,1,1,1,0,,,
2P51oFM5S_boSX1kP01qag,Melanie,43,17/07/2012 02:39,50,17,22,1,3.4,0,0,0,0,0,0,0,0,0,0,1,0,,,
2pAjHupUhhaOoleFWX7z5w,Kim,1,04/01/2016 01:41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
2pCxIKbYY2VWDGT08qdixw,Susan,11,19/11/2015 19:38,12,3,3,0,4.91,0,0,0,0,0,0,0,0,0,0,1,0,,,
2PVNGsabcd2ROIusoBeMDg,Andrea,44,30/07/2011 15:36,80,21,28,2,3.67,2,0,0,1,0,1,1,0,0,1,1,0,,,
2U5VJvQ17FtB0wAmpaMowA,Lauren,316,10/01/2012 05:52,487,91,145,16,3.76,2,0,0,1,0,18,12,9,9,6,1,1,,,
2uTAjudjRUgW09J9I1k8LQ,Victor,4,20/10/2015 07:02,1,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
2vKBn-jGKx3yHIPbqoqZdA,Daniel,51,03/01/2013 00:04,35,19,15,0,3.31,0,0,0,0,0,0,0,0,0,0,1,0,,,
2VRkBZBS5FO_N7yBRWfaLA,Kelly,202,10/08/2008 23:25,457,157,171,18,3.91,9,2,0,1,0,15,11,20,20,11,1,1,,,
2W-ghGmF6huBV3bz3JBURQ,darlin,2,06/06/2011 17:33,0,0,1,2,3.5,0,1,0,0,0,0,0,0,0,1,1,0,,,
2wV65FHN9mBSu_xR_KxyZg,Alixandra,16,04/01/2015 22:19,9,5,6,2,4.53,1,0,0,0,0,1,0,1,1,1,1,1,,,
2-XLTj0Cfd81_XlmHo02Aw,Deb,872,24/07/2010 02:16,802,367,505,14,4.17,12,2,1,0,0,11,15,25,25,12,1,1,,,
2xrMEJpd26DTQ7u__XbgbQ,Destony,2,18/08/2017 17:45,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
2XvXtgG7omCBXwhznWgOow,Louise,10,03/01/2013 20:22,18,1,1,0,3.6,0,1,0,0,0,1,0,0,0,0,1,0,,,
2yOofTV0u8fruuMtTSVJpg,Tricia,432,16/08/2009 03:43,679,147,321,46,3.84,4,2,1,0,0,11,12,19,19,6,1,8,,,
2yQkM_Oo7CyymwqdgYFECA,Sylvia,26,22/08/2011 23:49,55,14,10,1,3.15,1,0,0,0,0,1,4,2,2,0,1,2,,,
2YStPpQPEU9KbroVB67pLA,Tara,8,26/04/2012 00:22,2,1,1,0,4.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
2yxBalnVKFO9PfHdRrRPjg,Sabrina,29,11/05/2014 06:03,32,1,5,0,4.32,0,0,0,0,0,2,0,0,0,0,1,0,,,
2Zda3jZNpn3O_8ibb14Tjg,Jayson,4,01/03/2013 01:11,1,1,1,0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
2zuOeJqtn88rsHmiiUrbqw,Susie,68,05/07/2010 18:53,46,3,14,0,4.85,0,0,0,0,0,1,2,0,0,0,1,0,,,
30oIsHkg4iBIhI8mv8v9yg,Cory,29,25/04/2011 11:41,21,3,5,0,3.81,0,0,0,0,0,0,1,0,0,0,1,0,,,
30tftyYlP2Z4pIxYJywQhw,Kari,11,13/07/2015 23:15,19,10,2,0,3.36,0,0,0,0,0,1,0,0,0,0,1,0,,,
31EsFGcFhh0wWCMl7fJkDA,Kevin,3,22/07/2016 03:21,5,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
32ZVCO_BxQN4cLmUDPNGMQ,Douglas,30,14/02/2012 22:13,43,2,10,2,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
33uH27WASPBZpHSSiQH9TQ,Summer,56,17/05/2012 03:26,119,13,9,0,3.59,1,0,0,1,0,1,3,0,0,1,1,1,,,
33WUm12KVTTsEcTc2xFKgA,Taylor,3,05/04/2015 05:17,1,0,0,0,4.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
34vH81wBnGptvHCyTQ8ABw,Aaron,22,07/08/2011 00:54,55,15,7,2,3.87,0,0,0,0,0,0,0,0,0,0,1,0,,,
36eqM86QsWtk3875e7qjqw,Tawnia,8,16/03/2012 18:03,17,0,2,1,3.63,0,0,0,0,0,0,0,0,0,0,1,0,,,
39mkRmcfsfo4c0HkWVCAAA,Josh,35,06/01/2011 06:42,78,24,11,1,2.83,0,1,0,0,0,3,0,0,0,0,1,0,,,
3a5UZHqYPzV7ffYPywFpOA,Devil-Apple,2,05/12/2014 07:16,2,1,1,1,3,0,0,0,0,0,0,0,0,0,0,1,0,,,
3a7RE6rxO8LDEl-efDjE2w,Suzanne,13,20/06/2008 04:17,7,0,0,0,4.71,0,0,0,0,0,0,0,0,0,0,1,0,,,
3AxyVCu3pYr11Q0mIbBVOg,Robert,3,20/12/2014 18:10,2,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
3btSgmdIVP3Lv3mC_zPIQw,Shane,13,27/03/2011 00:53,13,1,1,0,4.13,0,0,0,0,0,0,0,0,0,0,1,0,,,
3D7Ie-Rmmhn1RzFrVieRZg,Cookie,157,07/09/2010 09:00,244,35,87,5,3.71,4,0,0,0,0,0,3,2,2,1,1,0,,,
3EJC-SKzF2v6IzcXhHkrvQ,David,6,19/03/2009 05:14,21,3,2,0,3.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
3EPb2G4oTVqxqBU7YP86wQ,Julie,75,14/07/2014 22:37,102,26,35,6,3.8,0,0,0,0,0,2,5,2,2,1,1,1,,,
3ewIlmNvbuUCv64OFQc9MA,M,1,25/03/2011 21:43,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
3faXdPRrysF44UGV6SdW3Q,Sheldon,6,03/05/2014 21:02,20,3,8,0,3.86,0,0,0,0,0,0,2,0,0,0,1,1,,,
3FyjK8S2nINLyf_3bjhyFQ,Sue,31,02/01/2012 04:25,25,7,7,1,3.97,0,0,0,0,0,0,1,0,0,0,1,0,,,
3HPrwNjmVzijXDX6aHU1cA,Katie,4,09/06/2012 00:25,1,1,1,0,4.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
3HYKsOE6zcHNFN1nAYBPxw,Adin,18,06/03/2013 08:39,14,7,6,0,4,1,0,0,0,0,1,0,0,0,0,1,0,,,
3j3RBLxyfJLFHf5U12WqOw,Brooke,38,03/08/2014 00:35,16,3,11,0,3.73,0,0,0,0,0,0,0,0,0,0,1,0,,,
3JaHeI-GmpK26J5kMJGoLw,Wayne,7,17/10/2016 00:40,10,1,1,0,3.88,0,0,0,0,0,0,0,0,0,0,1,0,,,
3jcvkJKvvNb0IDxtRoYXxg,Ann,23,06/09/2011 21:04,19,5,3,2,4.56,0,1,0,0,0,0,0,0,0,0,1,0,,,
3jKvdweIQJYJcsQ6yWkSlw,Edith,51,12/09/2011 21:35,26,6,9,1,4.04,0,0,0,0,0,1,5,0,0,0,1,0,,,
3KllzScxdUO6gsixS9r9Zw,Jay,5,17/03/2017 17:40,4,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
3kOiqN8FUDz54CsbdfaWRg,Becky,346,13/02/2012 20:45,271,39,109,11,4.36,0,0,0,0,0,1,4,1,1,2,1,1,,,
3kpoitFg-n7K3DtzSh-Y1A,Doreen,153,02/08/2006 19:50,552,226,459,16,4.26,4,1,1,0,0,9,10,27,27,8,1,10,,,
3MdHxljLnfPZNfOY_atKOw,Eric,7,06/04/2018 05:34,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
3mui2noXBhdnSvAUeVo4FA,Ashish,16,25/11/2015 05:55,12,2,10,0,3.94,0,0,0,0,0,0,1,2,2,0,1,1,,,
3NZVyeeZ-_Jqks4gnGY5VQ,Carolyn,9,09/07/2011 16:10,10,4,0,0,3.56,0,0,0,0,0,1,1,0,0,0,1,0,,,
3o7Rptti0q_Sxaa1a8xOYQ,Diane,199,01/09/2012 00:35,761,222,553,18,4.02,8,0,0,0,0,7,31,55,55,10,1,16,,,
3OpBYLCewY4DZuYcdK3VNg,Nancy,21,14/08/2012 19:20,11,3,2,0,3.86,0,0,0,0,0,0,0,0,0,0,1,0,,,
3OSW1OOKBhoP9RrkncJ3tg,Christina,3,11/02/2015 20:12,24,2,0,0,2.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
3PdcQIOFjowmmrxb6-KwWw,Scott,26,01/10/2015 02:01,2,0,0,0,4.69,0,0,0,0,0,0,0,0,0,0,1,0,,,
3PPlmI9MeGfnbrTgMzGNNA,Reyna,3,02/03/2018 22:13,3,0,0,0,3.67,0,0,0,0,0,0,0,0,0,0,1,0,,,
3QqcopB2TMRU6h7DwGnqgA,Derek,32,20/05/2009 19:59,43,6,12,2,3.62,0,0,0,0,0,2,0,0,0,1,1,0,,,
3qxMHZ_DHu86QDBgFJ0Mjw,Stephanie,4,06/12/2014 18:57,5,2,8,0,2.2,0,0,0,0,0,0,0,0,0,0,1,0,,,
3R_dB9VQ_D3WPJEw7pmorA,Vladmir,1008,02/09/2014 17:11,4040,1914,2992,110,4.03,16,2,2,1,0,27,53,97,97,33,1,41,,,
3sPreMk386TDdEZLgspqvw,Emily,50,09/08/2015 20:07,100,29,20,2,3.88,0,1,0,0,0,1,2,1,1,0,1,1,,,
3SRhLkjNr9Zm2XQ3NvMMBg,John,111,03/10/2006 23:19,191,83,41,8,2.99,1,1,3,0,0,3,8,3,3,1,1,0,,,
3TIyZmuR_mn7bnIfGO5GIg,C,14,09/01/2014 17:52,5,1,0,0,2.27,0,0,0,0,0,0,0,0,0,0,1,0,,,
3tW7fkoLyPhnZ6xRF11o3A,Christopher,30,22/07/2009 04:41,25,5,5,2,3.87,0,0,0,0,0,0,0,0,0,0,1,0,,,
3uUA8a2a9JDpkOxWlSeWBw,Alice,22,05/09/2010 21:21,25,1,3,0,3.96,0,0,0,0,0,0,1,0,0,1,1,0,,,
3vtnndbDQTw6mR5BsUE9zA,Dean,1,17/04/2015 05:45,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
3wrN1XMPufUOdOvJ6uXGYA,Medina,14,29/12/2016 00:31,3,0,0,1,3.86,0,0,0,0,0,0,0,0,0,0,1,0,,,
3x_TVgfNJs_h6Kg-J8jaNw,Dennis,5,03/11/2010 03:46,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
3y2ZrChTNpJ-amkaXlp6DQ,Marissa,6,18/07/2012 07:31,14,1,0,0,3.83,0,0,0,0,0,0,0,0,0,0,1,0,,,
3Y7KI-jzy8rMgzAxGgfNDQ,Rachel,155,10/12/2013 18:38,146,28,84,6,4.53,0,0,1,0,0,2,0,0,0,0,1,0,,,
3ynisyfh0prvI04P1_iIXw,Jessica,12,08/06/2014 22:22,1,0,3,0,4.92,0,0,0,0,0,0,0,0,0,0,1,0,,,
3YWol2uBdCgpM1yiyXUiEA,Roda,12,01/09/2016 21:41,1,2,0,0,3.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
3ZrJ0Fst8QaJI-xZyHoRXQ,Justin-David,12,18/10/2011 06:45,22,0,2,0,4,0,0,0,0,0,1,0,0,0,0,1,0,,,
41743ptY2BKNd6WtRsVkcA,Chelsea,1,16/10/2016 02:49,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
418F_vnEiJMlU-sKpGttHA,Michael,536,08/03/2009 20:53,992,719,780,32,3.77,175,15,15,26,10,136,459,292,292,23,1,11,,,
426mJ-L7S7szPVvyOsxCbw,Jared,1,20/01/2017 03:28,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
43zyz08tPXuHkhxMavXG0A,Lauren,164,23/12/2011 22:50,464,165,249,16,4.22,7,0,1,0,0,3,10,34,34,5,1,3,,,
447pZCA8n1cSIlGNEcUwQg,Jennifer,27,14/06/2008 21:04,69,15,28,2,3.48,2,0,0,0,0,2,1,4,4,1,1,0,,,
46KBNWzx3kjYu-V-SXVbQA,Lori,8,29/06/2013 16:57,1,0,2,1,4.89,0,0,0,0,0,0,0,0,0,0,1,0,,,
46OI1rLpJcTE3_vN1Md1xw,nancy,5,11/01/2009 15:47,5,1,2,0,4.8,0,0,0,0,0,0,0,2,2,0,1,0,,,
48Y3XqzKrTud41vifR-McQ,Marjorie,25,08/09/2012 21:53,24,5,5,0,3.41,0,0,0,0,0,0,1,0,0,1,1,0,,,
4bcFxod_ok1-IYqYg9gvTw,James,4,15/01/2015 01:04,5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4BJpS8HaF-SmriB4nujJTg,Bobby,52,02/02/2010 22:24,67,39,18,2,3.69,1,0,0,0,0,5,1,4,4,0,1,0,,,
4c4mtRUlUJQ8xp4tVXNUqw,M,3,25/09/2017 22:06,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,,,
4CqNnrS6OSSMOR2Mp49SBg,Dennis,4,03/05/2011 23:05,2,0,0,0,4.75,0,0,0,0,0,0,1,0,0,0,1,0,,,
4crHa3uv8aRHo8rsB2JUAw,Oliver,4,26/12/2013 20:40,5,1,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4cZ3f3i0Slv2W9mLN_VZBw,Haneen,468,19/03/2014 23:03,3099,1503,2723,79,4.16,132,6,6,0,0,37,349,312,312,106,1,93,,,
4DUrH2IUHmg32F4q5Aul-Q,Timothy,17,16/08/2013 19:38,18,6,3,0,3.65,0,0,0,0,0,1,1,1,1,0,1,0,,,
4gZzoqP-8x8rswg9YZacSw,D,49,15/05/2015 02:24,27,1,2,0,3.45,0,0,0,0,0,1,0,0,0,0,1,1,,,
4HPCuRWPOF1sdWIHBv03Jg,Tvoislava,1,23/07/2016 05:43,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4HsL0m4umnv2La2rqZTQlA,Fitterer,16,19/11/2010 02:51,20,2,6,0,4.88,0,1,0,0,0,0,1,0,0,1,1,0,,,
4I4KA-ft8RgALk1Y5XIquQ,Brooke,101,02/01/2017 01:27,47,9,7,3,3.67,0,0,0,0,0,0,0,0,0,0,1,1,,,
4ITH1zv5G1aBtucF0QiTkA,Tony,1,13/05/2018 04:36,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,,,
4JejCWW13Z1ipndvVkR4Kw,Larissa,3,13/07/2013 00:24,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,,,
4k7llbKSNvZTy6pKZ4pr9w,Tom,30,29/04/2011 16:17,39,1,2,1,4,0,1,0,0,0,0,0,0,0,0,1,0,,,
4KJl-3K-xD0euNGL_REOOw,Sandra,19,09/10/2010 00:51,14,9,13,0,4.79,0,0,0,0,0,1,1,0,0,1,1,0,,,
4L4MeaYuRz1wVS8HDr0EWA,Iris,6,24/01/2015 22:11,4,0,1,0,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
4-l9Emf2Zo3O91rwMYg2OA,Jesse,1,29/05/2014 13:41,4,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4LE6RaLULfst3laRf4HD2g,B,31,24/07/2009 16:32,90,15,22,0,3.56,0,0,0,0,0,1,0,0,0,0,1,1,,,
4lXqTHRDXPb9z_qbGVr24w,Michelle,10,18/01/2016 23:31,6,1,3,1,4.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4pULI_WLeIN5jJfHQ_FA_g,Eliza,19,10/08/2014 05:33,7,2,3,0,4.26,0,0,0,0,0,0,0,0,0,0,1,0,,,
4QrYREcZZabXcO60DDNGxA,Trudy,6,17/07/2011 21:04,11,1,4,0,3,0,0,1,0,0,0,0,0,0,0,1,0,,,
4-qwDIXvEPmA4JCaFeAqPA,Helene,2,12/02/2015 15:41,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
4R1-h7Q5gFQwhOO6IzKLsQ,Kim,9,09/11/2016 13:39,5,1,0,0,3.11,0,0,0,0,0,0,0,0,0,0,1,0,,,
4rj9vbXa912YcW_-6UGuNw,Marco,13,30/05/2015 15:14,12,3,0,0,4.23,0,0,0,0,0,0,0,0,0,0,1,0,,,
4rWioS8II9v5yo-cLIHWjw,Puppy,6,08/08/2011 04:29,4,0,1,0,2.93,0,0,1,0,0,0,0,0,0,0,1,0,,,
4rYwdfELqwdUSLSIqTm-jw,Grace Anne,382,05/02/2010 01:04,1175,483,725,45,3.49,54,5,5,5,1,48,55,75,75,61,1,23,,,
4t-nDZaL1qxM7VXyuk17hw,Iris,7,08/01/2014 02:03,7,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,1,0,,,
4UgCYM-rbqzukAJyAU_95Q,Andrea,125,30/04/2012 01:23,199,55,97,9,4.37,1,0,0,0,0,2,5,9,9,5,1,1,,,
4UlC9tI9DmsTgRb9XibrYA,Susan,153,19/03/2010 05:18,1229,637,656,25,3.37,56,7,5,3,1,13,63,56,56,19,1,7,,,
4W92o0X_w2skAYW_8JRwfw,Kassi,9,30/08/2011 18:26,25,2,4,0,4.11,0,0,0,0,0,0,1,0,0,0,1,0,,,
4Xwo12Uxb0EPmHMe5rgHMA,Jeanie,180,27/08/2008 22:19,360,115,179,13,4.28,22,1,0,0,3,14,15,23,23,3,1,2,,,
4ZH-3E-jUbZro6Hq5ZKTuQ,Natasha,6,07/04/2016 05:51,10,2,0,0,2.95,0,0,0,0,0,0,0,0,0,0,1,0,,,
4Zz-D0GKet-R_vssQ-56cA,Roger,25,27/04/2013 21:36,39,5,6,1,3.46,0,0,0,0,0,0,2,0,0,0,1,0,,,
52FDqsBxKbdl3-MnTXoOaA,Adam,4,22/08/2016 01:51,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5-3b4IHx3EIMu-pX1cDHYQ,Luke,109,28/11/2007 04:55,134,35,72,4,4.64,5,1,0,0,0,0,3,0,0,7,1,0,,,
53JHz4dbMg9JfuzakOZK4A,D,441,26/02/2013 01:18,657,168,176,6,4.13,0,0,0,0,0,6,9,2,2,1,1,0,,,
57nPVrSrvaUTmurnAYvqeA,David,220,06/02/2010 01:50,109,33,51,4,3.58,3,2,1,1,0,5,7,9,9,3,1,7,,,
58i8tlWk-SUG1MPIAn9tQg,Lisa,12,13/11/2013 23:34,9,0,2,0,2.62,0,0,0,0,0,0,1,0,0,0,1,0,,,
590o43K7ZgyUclAmJK7yOQ,Lynne,2,28/05/2014 02:32,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
59p_5YHMIgaEZS61NduZwQ,John,109,07/08/2010 14:33,58,11,14,3,4.94,0,0,0,0,0,0,0,0,0,1,1,0,,,
5A1yIGDMXiLxs-r3smR0aw,Jim,12,21/02/2011 23:35,7,0,0,0,3.42,0,0,0,0,0,0,0,0,0,0,1,0,,,
5aF_vYS8-EfdKDiRqiUh6Q,Kris,9,19/08/2016 02:40,2,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
5aPp3PnDs50CfWMapd7yEg,Rachel,637,01/07/2011 22:25,1924,2234,1378,127,3.81,27,5,3,7,12,35,39,44,44,56,1,9,,,
5b94L94fBFgZ7VvSLrPHbQ,RD,27,25/06/2011 23:28,20,4,7,0,3.78,0,0,0,0,0,0,0,0,0,0,1,0,,,
5CpLP6c3RQT4w9CyI-Burw,Erica,60,15/06/2015 21:23,177,141,161,6,4.39,3,1,1,0,0,0,4,2,2,8,1,7,,,
5CQ71pQ4or-_dmi2KGQgzQ,Lindi,122,18/01/2011 20:48,362,272,184,18,3.83,22,3,0,3,0,7,6,23,23,21,1,1,,,
5D27EbmJc7TGB1FmbjJIsg,Kristine,1,27/06/2013 00:54,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,0,,,
5DIV6ZO5BEYclbNmgs881g,Dawn,25,06/09/2016 19:53,24,8,9,1,3.65,0,0,0,0,0,0,0,0,0,0,1,0,,,
5DvEmF5X6PuqQ_BH-aDzPQ,andrea,17,07/11/2011 00:36,9,3,3,0,4.24,0,0,0,0,0,0,1,0,0,0,1,0,,,
5EH70-i9C_xXJDZA9daN8A,Chris,7,23/01/2013 23:52,3,0,3,0,3.63,0,0,0,0,0,0,0,1,1,0,1,0,,,
5eUnTgw1qX19HTo9nLdR0A,James,23,31/01/2014 22:37,38,23,7,0,2.75,0,0,0,0,0,1,0,1,1,0,1,0,,,
5Eyf5by_YxgPBYKv-DQ2HA,Tony,21,26/03/2007 18:41,31,8,3,0,3.48,0,0,0,0,0,0,1,0,0,0,1,0,,,
5FAD2Yq7DLBQ_-ef1iDA-A,Rick,295,28/09/2014 06:35,2056,863,1523,55,4.13,45,3,0,0,0,27,51,102,102,56,1,47,,,
5-FxTsCVsz3F0pgrdB5xuw,Andrew,1,30/08/2009 22:49,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5GoTEYn18dupIGDlwPystg,Betty,12,31/01/2013 15:54,7,0,3,0,4.33,0,0,0,0,0,0,0,0,0,0,1,0,,,
5gvOfjxXE_LjVIxwQsBPdA,Sam,42,04/02/2013 02:14,58,7,14,0,3.77,0,0,0,0,0,2,4,2,2,2,1,0,,,
5h4ffDEOea5175d2546KrA,Karen,4,20/08/2016 18:08,3,0,1,0,2.14,0,0,0,0,0,0,0,0,0,0,1,0,,,
5he2ATygP9rJQzexYH8IVg,Kelly,1,12/11/2016 21:12,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5j8_Bh_oQYlltj1-sXzsmA,Joann,13,31/12/2015 20:54,8,1,3,1,5,0,0,0,0,0,0,1,0,0,0,1,0,,,
5jEEo7SoLGMUq1FuRW182A,David,131,21/12/2014 19:22,60,19,25,5,4.14,0,1,1,0,0,0,4,1,1,0,1,0,,,
5jz-BicrPZGCp-Mi-oBRUw,Roxy,568,09/07/2009 17:13,3001,1154,1934,133,3.97,152,15,13,11,3,104,117,249,249,111,1,34,,,
5Ke4kg0MiRSeuc5n2GnIJg,Kevin,5,16/07/2012 22:00,24,4,1,0,1.8,0,0,0,0,0,0,0,0,0,0,1,0,,,
5kWLbT_Rs6SnskEIo4NpMw,James Swann,39,06/06/2011 20:03,139,65,89,17,4.18,8,2,1,1,0,5,15,11,11,6,1,0,,,
5lnLq6koTB0WmfJSwsugcA,Kathy,7,04/02/2014 00:50,2,0,0,0,3.6,0,0,0,0,0,0,0,0,0,0,1,0,,,
5lyqOVna3vuOL-YiNPGiNA,Kathy,35,23/03/2011 02:23,23,7,6,1,4.03,0,0,0,0,0,1,0,0,0,0,1,0,,,
5M1qpFhI8ddkY4r9-Lvy1g,Tom,1,15/02/2012 21:43,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5mBV7kV8BE9lWYKoG9QhxA,Noor,2,23/01/2017 03:53,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5N6XL-J8tqZ33Vn2UOJxEQ,Robert,5,09/07/2016 19:08,14,6,1,0,1.8,0,0,0,0,0,0,0,0,0,0,1,0,,,
5NHOfKibxU5cvC_6OaX7tg,Kristina,50,11/08/2012 21:50,124,35,21,3,3.45,3,0,0,0,0,1,4,0,0,2,1,4,,,
5o-_ct1a4O9RXuqyFrNTYw,Jess,10,10/01/2012 07:38,8,3,1,0,4.21,0,0,0,0,0,0,1,0,0,0,1,0,,,
5OYd0HcPkR4hC-lsyUkbyQ,Holly,44,28/05/2012 19:56,16,4,3,0,4.37,0,0,0,0,0,1,1,0,0,0,1,0,,,
5OYeRhSQQBCTpAyCepWnxg,Jess,21,24/04/2014 14:17,7,1,1,0,4.09,0,0,0,0,0,0,0,0,0,0,1,0,,,
5P_eJ6fHecXKvrZphXsIpQ,Mike,501,29/01/2011 20:49,291,71,45,6,3.06,0,0,1,0,0,10,8,3,3,3,1,3,,,
5P5zMs1xRKS4CjSn0cO3-w,Jason,8,29/04/2014 20:47,10,0,1,0,4.25,0,0,0,0,0,0,0,0,0,0,1,0,,,
5PnRBd7U9MH-xM6y1vMoKA,Scott,7,06/09/2016 14:53,1,0,1,0,4.38,0,0,0,0,0,0,1,0,0,0,1,0,,,
5QUFwv4w0jMAXoyRRR9j_w,Nicole,29,13/05/2011 02:13,22,3,5,0,2.93,0,0,0,0,0,0,0,1,1,0,1,0,,,
5r_OeyDtGQ2YOGL2h5QIkQ,Sarah,5,13/03/2015 15:23,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,,,
5rkKyQH2jWYwLHIHwGOcwQ,David,8,04/12/2012 03:22,3,3,1,0,4.13,0,0,0,0,0,1,0,0,0,0,1,0,,,
5shMrH8wI-ZdeFsHrs2J0g,Franklin,57,26/11/2008 20:34,46,38,18,3,2.65,0,0,0,0,0,0,0,0,0,0,1,0,,,
5u6BhMsSVOfjkpO7Ph2Mnw,Tom,7,16/11/2012 07:51,4,3,0,0,1.86,0,0,0,0,0,0,0,0,0,0,1,0,,,
5uiMP_aBeTsQsq-wD_LlOQ,M,11,21/09/2012 20:33,1,0,2,0,3.18,0,0,0,0,0,0,0,0,0,0,1,0,,,
5UJOvltGOX5GGrHnMdTa8w,Scott,16,21/11/2011 21:55,14,0,4,1,4.75,0,0,0,0,0,0,0,0,0,0,1,0,,,
5v_DGp_tjmZsMggr4j-9bQ,Katerina,20,23/10/2014 20:30,44,32,13,0,3.46,0,0,0,0,0,1,1,0,0,0,1,0,,,
5VBVLDGEuy9WXuNvHjoKTg,Christine,26,01/03/2016 16:34,11,0,3,0,3.85,0,0,0,0,0,0,0,0,0,0,1,0,,,
